Layer 0:
-1504,-1504,-1504,-1504,-1504,-1504,-1504,-1504,-1504,-1504,-1504,-1504,-1512,-1475,-1398,-1322,-1201,-1021,-841,-587,-411,-639,-712,-1469,4017,568
-1196,-1196,-1196,-1196,-1196,-1196,-1196,-1196,-1196,-1196,-1196,-1196,-1197,-1159,-1062,-989,-867,-680,-493,-234,-48,17,-670,-1469,4017,568
-1338,-1338,-1338,-1338,-1338,-1338,-1338,-1338,-1338,-1338,-1338,-1338,-1339,-1319,-1245,-1207,-1104,-917,-722,-453,-249,-87,-714,-1494,4017,568
-1209,-1209,-1209,-1209,-1209,-1209,-1209,-1209,-1209,-1209,-1209,-1209,-1209,-1204,-1153,-1139,-1069,-895,-694,-423,-206,-27,-369,-1736,4016,568
-622,-622,-622,-622,-622,-622,-622,-622,-622,-622,-622,-622,-622,-622,-616,-642,-632,-494,-297,-19,189,373,276,-1585,4003,567
-576,-576,-576,-576,-576,-576,-576,-576,-576,-576,-576,-576,-576,-576,-577,-599,-638,-572,-398,-116,79,250,296,-1190,3891,567
-264,-264,-264,-264,-264,-264,-264,-264,-264,-264,-264,-264,-264,-264,-264,-265,-300,-271,-188,74,254,419,526,-608,3708,547
-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-590,-596,-611,-599,-408,-234,-65,59,-576,3263,533
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 16:
-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1030,-1031,-1009,-1009,-978,-873,-773,-649,-465,-285,-51,-190,-820,-707,-1470,4017,568
-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1030,-1031,-1009,-1009,-978,-873,-773,-649,-465,-285,-51,-190,-820,-707,-1470,4017,568
-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1030,-1031,-1009,-1009,-978,-873,-773,-649,-465,-285,-51,-190,-820,-707,-1470,4017,568
-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1029,-1030,-1031,-1009,-1009,-978,-873,-773,-649,-465,-285,-51,-190,-820,-707,-1470,4017,568
-1030,-1030,-1030,-1030,-1030,-1030,-1030,-1030,-1030,-1031,-1034,-1014,-1012,-981,-876,-776,-652,-468,-287,-51,-190,-820,-707,-1470,4017,568
-1053,-1053,-1053,-1053,-1053,-1053,-1053,-1053,-1053,-1053,-1054,-1038,-1040,-1008,-903,-803,-679,-495,-314,-64,-190,-820,-707,-1470,4017,568
-1386,-1386,-1386,-1386,-1386,-1386,-1386,-1386,-1386,-1386,-1386,-1383,-1390,-1364,-1258,-1158,-1034,-849,-668,-415,-311,-822,-707,-1470,4017,568
-1555,-1555,-1555,-1555,-1555,-1555,-1555,-1555,-1555,-1555,-1555,-1556,-1559,-1527,-1432,-1333,-1207,-1022,-841,-587,-411,-639,-712,-1469,4017,568
-1226,-1226,-1226,-1226,-1226,-1226,-1226,-1226,-1226,-1226,-1226,-1226,-1225,-1201,-1088,-992,-869,-681,-493,-234,-48,17,-670,-1469,4017,568
-1369,-1369,-1369,-1369,-1369,-1369,-1369,-1369,-1369,-1369,-1369,-1369,-1369,-1361,-1281,-1209,-1104,-918,-722,-453,-249,-87,-714,-1494,4017,568
-1243,-1243,-1243,-1243,-1243,-1243,-1243,-1243,-1243,-1243,-1243,-1243,-1243,-1242,-1193,-1145,-1070,-895,-694,-423,-206,-27,-369,-1736,4016,568
-657,-657,-657,-657,-657,-657,-657,-657,-657,-657,-657,-657,-657,-657,-652,-651,-633,-494,-297,-19,189,373,276,-1585,4003,567
-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-605,-638,-572,-398,-116,79,250,296,-1190,3891,567
-269,-269,-269,-269,-269,-269,-269,-269,-269,-269,-269,-269,-269,-269,-269,-270,-300,-271,-188,74,254,419,526,-608,3708,547
-590,-590,-590,-590,-590,-590,-590,-590,-590,-590,-590,-590,-590,-590,-590,-591,-596,-611,-599,-408,-234,-65,59,-576,3263,533
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 17:
-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1101,-1094,-1071,-1012,-894,-695,-494,-298,-51,-190,-820,-707,-1470,4017,568
-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1101,-1094,-1071,-1012,-894,-695,-494,-298,-51,-190,-820,-707,-1470,4017,568
-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1101,-1094,-1071,-1012,-894,-695,-494,-298,-51,-190,-820,-707,-1470,4017,568
-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1104,-1101,-1094,-1071,-1012,-894,-695,-494,-298,-51,-190,-820,-707,-1470,4017,568
-1105,-1105,-1105,-1105,-1105,-1105,-1105,-1105,-1105,-1105,-1105,-1101,-1094,-1071,-1012,-894,-695,-494,-298,-51,-190,-820,-707,-1470,4017,568
-1123,-1123,-1123,-1123,-1123,-1123,-1123,-1123,-1123,-1123,-1123,-1119,-1116,-1092,-1033,-915,-716,-515,-319,-64,-190,-820,-707,-1470,4017,568
-1465,-1465,-1465,-1465,-1465,-1465,-1465,-1465,-1465,-1465,-1465,-1465,-1463,-1445,-1386,-1268,-1069,-868,-672,-415,-311,-822,-707,-1470,4017,568
-1617,-1617,-1617,-1617,-1617,-1617,-1617,-1617,-1617,-1617,-1617,-1617,-1618,-1606,-1556,-1439,-1240,-1039,-843,-586,-411,-639,-712,-1469,4017,568
-1267,-1267,-1267,-1267,-1267,-1267,-1267,-1267,-1267,-1267,-1267,-1267,-1267,-1264,-1200,-1090,-894,-694,-495,-234,-48,17,-670,-1469,4017,568
-1418,-1418,-1418,-1418,-1418,-1418,-1418,-1418,-1418,-1418,-1418,-1418,-1418,-1416,-1385,-1304,-1121,-923,-722,-453,-249,-87,-714,-1494,4017,568
-1297,-1297,-1297,-1297,-1297,-1297,-1297,-1297,-1297,-1297,-1297,-1297,-1297,-1296,-1281,-1232,-1084,-894,-694,-423,-206,-27,-369,-1736,4016,568
-756,-756,-756,-756,-756,-756,-756,-756,-756,-756,-756,-756,-756,-756,-756,-744,-646,-495,-297,-19,189,373,276,-1585,4003,567
-681,-681,-681,-681,-681,-681,-681,-681,-681,-681,-681,-681,-681,-681,-681,-682,-652,-571,-398,-116,79,250,296,-1190,3891,567
-320,-320,-320,-320,-320,-320,-320,-320,-320,-320,-320,-320,-320,-320,-320,-320,-315,-270,-188,74,254,419,526,-608,3708,547
-606,-606,-606,-606,-606,-606,-606,-606,-606,-606,-606,-606,-606,-606,-606,-606,-604,-611,-599,-408,-234,-65,59,-576,3263,533
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,23,-9,112,270,449,563,497,1939,524
617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,616,593,634,735,918,1047,1001,815,507
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,269,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 18:
-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1269,-1258,-1222,-1119,-949,-763,-557,-281,-202,-820,-707,-1470,4017,568
-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1269,-1258,-1222,-1119,-949,-763,-557,-281,-202,-820,-707,-1470,4017,568
-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1269,-1258,-1222,-1119,-949,-763,-557,-281,-202,-820,-707,-1470,4017,568
-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1271,-1269,-1258,-1222,-1119,-949,-763,-557,-281,-202,-820,-707,-1470,4017,568
-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1271,-1269,-1258,-1222,-1119,-949,-763,-557,-281,-202,-820,-707,-1470,4017,568
-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1272,-1270,-1258,-1222,-1119,-949,-763,-557,-281,-202,-820,-707,-1470,4017,568
-1430,-1430,-1430,-1430,-1430,-1430,-1430,-1430,-1430,-1430,-1430,-1430,-1429,-1424,-1389,-1286,-1116,-930,-724,-448,-316,-822,-707,-1470,4017,568
-1563,-1563,-1563,-1563,-1563,-1563,-1563,-1563,-1563,-1563,-1563,-1563,-1563,-1558,-1530,-1428,-1258,-1072,-866,-590,-409,-639,-712,-1469,4017,568
-1199,-1199,-1199,-1199,-1199,-1199,-1199,-1199,-1199,-1199,-1199,-1199,-1199,-1198,-1168,-1074,-906,-721,-515,-238,-47,17,-670,-1469,4017,568
-1341,-1341,-1341,-1341,-1341,-1341,-1341,-1341,-1341,-1341,-1341,-1341,-1341,-1340,-1341,-1280,-1125,-941,-734,-455,-249,-87,-714,-1494,4017,568
-1232,-1232,-1232,-1232,-1232,-1232,-1232,-1232,-1232,-1232,-1232,-1232,-1232,-1232,-1232,-1206,-1085,-910,-704,-424,-206,-27,-369,-1736,4016,568
-718,-718,-718,-718,-718,-718,-718,-718,-718,-718,-718,-718,-718,-718,-718,-718,-641,-505,-298,-19,189,373,276,-1585,4003,567
-676,-676,-676,-676,-676,-676,-676,-676,-676,-676,-676,-676,-676,-676,-676,-677,-656,-585,-399,-116,79,250,296,-1190,3891,567
-329,-329,-329,-329,-329,-329,-329,-329,-329,-329,-329,-329,-329,-329,-329,-329,-327,-286,-188,74,254,419,526,-608,3708,547
-624,-624,-624,-624,-624,-624,-624,-624,-624,-624,-624,-624,-624,-624,-624,-624,-624,-629,-599,-408,-234,-65,59,-576,3263,533
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,-9,112,270,449,563,497,1939,524
602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,593,634,735,918,1047,1001,815,507
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,268,263,287,416,561,533,345,480
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,377,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 19:
-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1937,-1921,-1880,-1784,-1619,-1434,-1160,-958,-819,-707,-1470,4017,568
-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1937,-1921,-1880,-1784,-1619,-1434,-1160,-958,-819,-707,-1470,4017,568
-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1937,-1921,-1880,-1784,-1619,-1434,-1160,-958,-819,-707,-1470,4017,568
-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1937,-1921,-1880,-1784,-1619,-1434,-1160,-958,-819,-707,-1470,4017,568
-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1940,-1937,-1921,-1880,-1784,-1619,-1434,-1160,-958,-819,-707,-1470,4017,568
-1941,-1941,-1941,-1941,-1941,-1941,-1941,-1941,-1941,-1941,-1941,-1941,-1941,-1937,-1921,-1880,-1784,-1619,-1434,-1160,-958,-819,-707,-1470,4017,568
-1937,-1937,-1937,-1937,-1937,-1937,-1937,-1937,-1937,-1937,-1937,-1937,-1937,-1938,-1923,-1882,-1786,-1621,-1436,-1162,-960,-821,-707,-1470,4017,568
-1658,-1658,-1658,-1658,-1658,-1658,-1658,-1658,-1658,-1658,-1658,-1658,-1658,-1658,-1645,-1605,-1509,-1344,-1159,-885,-683,-651,-712,-1469,4017,568
-1047,-1047,-1047,-1047,-1047,-1047,-1047,-1047,-1047,-1047,-1047,-1047,-1047,-1047,-1037,-1007,-913,-748,-563,-288,-86,18,-670,-1469,4017,568
-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1177,-1176,-1164,-1081,-917,-732,-459,-254,-87,-714,-1494,4017,568
-1065,-1065,-1065,-1065,-1065,-1065,-1065,-1065,-1065,-1065,-1065,-1065,-1065,-1065,-1065,-1068,-1025,-870,-686,-413,-208,-27,-369,-1736,4016,568
-587,-587,-587,-587,-587,-587,-587,-587,-587,-587,-587,-587,-587,-587,-587,-589,-582,-471,-284,-10,189,373,276,-1585,4003,567
-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-602,-603,-602,-559,-394,-114,79,250,296,-1190,3891,567
-294,-294,-294,-294,-294,-294,-294,-294,-294,-294,-294,-294,-294,-294,-294,-294,-294,-272,-184,75,255,419,526,-608,3708,547
-633,-633,-633,-633,-633,-633,-633,-633,-633,-633,-633,-633,-633,-633,-633,-633,-633,-630,-597,-409,-234,-65,59,-576,3263,533
-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-4,-9,110,270,449,563,497,1939,524
590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,589,633,735,918,1047,1001,815,507
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,262,260,287,416,561,533,345,480
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,378,383,403,562,570,445,429
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 20:
-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1119,-1112,-1077,-993,-852,-635,-424,-247,-697,-1470,4017,568
-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1119,-1112,-1077,-993,-852,-635,-424,-247,-697,-1470,4017,568
-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1119,-1112,-1077,-993,-852,-635,-424,-247,-697,-1470,4017,568
-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1119,-1112,-1077,-993,-852,-635,-424,-247,-697,-1470,4017,568
-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1119,-1112,-1077,-993,-852,-635,-424,-247,-697,-1470,4017,568
-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1120,-1119,-1112,-1077,-993,-852,-635,-424,-247,-697,-1470,4017,568
-1119,-1119,-1119,-1119,-1119,-1119,-1119,-1119,-1119,-1119,-1119,-1119,-1119,-1119,-1119,-1112,-1077,-993,-852,-635,-424,-247,-697,-1470,4017,568
-1130,-1130,-1130,-1130,-1130,-1130,-1130,-1130,-1130,-1130,-1130,-1130,-1130,-1130,-1130,-1124,-1089,-1005,-864,-647,-436,-259,-698,-1469,4017,568
-1198,-1198,-1198,-1198,-1198,-1198,-1198,-1198,-1198,-1198,-1198,-1198,-1198,-1198,-1196,-1196,-1162,-1078,-937,-720,-509,-332,-662,-1469,4017,568
-1160,-1160,-1160,-1160,-1160,-1160,-1160,-1160,-1160,-1160,-1160,-1160,-1160,-1160,-1159,-1159,-1131,-1046,-905,-688,-477,-302,-711,-1494,4017,568
-922,-922,-922,-922,-922,-922,-922,-922,-922,-922,-922,-922,-922,-922,-922,-920,-906,-828,-688,-471,-259,-80,-369,-1736,4016,568
-425,-425,-425,-425,-425,-425,-425,-425,-425,-425,-425,-425,-425,-425,-425,-425,-423,-387,-245,-28,181,360,276,-1585,4003,567
-474,-474,-474,-474,-474,-474,-474,-474,-474,-474,-474,-474,-474,-474,-474,-474,-474,-474,-352,-131,77,239,296,-1190,3891,567
-208,-208,-208,-208,-208,-208,-208,-208,-208,-208,-208,-208,-208,-208,-208,-208,-208,-208,-153,51,252,416,526,-608,3708,547
-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-589,-571,-428,-234,-66,59,-576,3263,533
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,19,95,272,449,563,497,1939,524
604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,604,616,736,918,1047,1001,815,507
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,287,416,561,533,345,480
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,382,403,562,570,445,429
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,356,351,424,479,371,337
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,299,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 21:
-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-825,-823,-822,-822,-739,-596,-436,-311,-1471,4017,568
-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-825,-823,-822,-822,-739,-596,-436,-311,-1471,4017,568
-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-825,-823,-822,-822,-739,-596,-436,-311,-1471,4017,568
-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-825,-823,-822,-822,-739,-596,-436,-311,-1471,4017,568
-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-825,-823,-822,-822,-739,-596,-436,-311,-1471,4017,568
-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-825,-823,-822,-822,-739,-596,-436,-311,-1471,4017,568
-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-824,-825,-823,-822,-822,-739,-596,-436,-311,-1471,4017,568
-825,-825,-825,-825,-825,-825,-825,-825,-825,-825,-825,-825,-825,-825,-825,-825,-823,-822,-822,-739,-596,-436,-311,-1471,4017,568
-816,-816,-816,-816,-816,-816,-816,-816,-816,-816,-816,-816,-816,-816,-816,-817,-816,-815,-815,-732,-589,-429,-305,-1472,4017,568
-821,-821,-821,-821,-821,-821,-821,-821,-821,-821,-821,-821,-821,-821,-821,-821,-821,-820,-820,-737,-594,-434,-311,-1498,4017,568
-847,-847,-847,-847,-847,-847,-847,-847,-847,-847,-847,-847,-847,-847,-847,-847,-848,-850,-851,-768,-625,-465,-340,-1739,4016,568
-463,-463,-463,-463,-463,-463,-463,-463,-463,-463,-463,-463,-463,-463,-463,-463,-464,-468,-467,-384,-241,-81,40,-1586,4003,567
-256,-256,-256,-256,-256,-256,-256,-256,-256,-256,-256,-256,-256,-256,-256,-256,-256,-256,-264,-173,-31,129,257,-1191,3891,567
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,26,106,243,402,536,-608,3708,547
-395,-395,-395,-395,-395,-395,-395,-395,-395,-395,-395,-395,-395,-395,-395,-395,-395,-395,-400,-362,-235,-75,62,-576,3263,533
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,141,152,269,439,564,497,1939,524
670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,670,676,733,909,1047,1001,815,507
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,274,284,406,561,533,345,480
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,378,393,562,570,445,429
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,341,424,479,371,337
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,290,313,407,340,320
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,297,336,324,306
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,196,236,279
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,117,116,206
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,76,99
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,4
Layer 22:
-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-638,-647,-680,-681,-612,-500,-643,4022,568
-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-638,-647,-680,-681,-612,-500,-643,4022,568
-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-638,-647,-680,-681,-612,-500,-643,4022,568
-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-638,-647,-680,-681,-612,-500,-643,4022,568
-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-638,-647,-680,-681,-612,-500,-643,4022,568
-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-638,-647,-680,-681,-612,-500,-643,4022,568
-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-638,-647,-680,-681,-612,-500,-643,4022,568
-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-638,-647,-680,-681,-612,-500,-643,4022,568
-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-638,-647,-680,-681,-612,-500,-643,4022,568
-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-634,-638,-647,-680,-681,-612,-500,-643,4022,568
-639,-639,-639,-639,-639,-639,-639,-639,-639,-639,-639,-639,-639,-639,-639,-639,-639,-643,-653,-686,-687,-618,-506,-648,4021,568
-826,-826,-826,-826,-826,-826,-826,-826,-826,-826,-826,-826,-826,-826,-826,-826,-826,-829,-838,-871,-872,-803,-691,-832,4008,567
-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1447,-1452,-1477,-1478,-1409,-1297,-1447,3894,567
-570,-570,-570,-570,-570,-570,-570,-570,-570,-570,-570,-570,-570,-570,-570,-570,-570,-570,-572,-583,-586,-517,-404,-548,3708,547
-620,-620,-620,-620,-620,-620,-620,-620,-620,-620,-620,-620,-620,-620,-620,-620,-620,-620,-620,-622,-632,-559,-445,-584,3263,533
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,348,342,429,542,496,1939,524
820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,820,822,920,1041,1000,815,507
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,359,420,560,533,345,480
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,403,559,570,445,429
